daccb8,127.0.0.1,GET,http://silex-skel/,1466941969,,200
1c2a39,127.0.0.1,GET,http://silex-skel/js/script.js,1466941969,,404
8db428,127.0.0.1,GET,http://silex-skel/css/screen.css,1466941969,,404
1ed172,127.0.0.1,GET,http://silex-skel/js/script.js,1466941970,,404
